listing_id,Agent,sold_price,street_number,street_name,suburb,postcode,state,Municipality,Lister,property_type,bedrooms,NumberBathrooms,bathrooms,toilets,buildingsize,landsize,garages,carports,AirConditioning,AlarmSystem,TennisCourt,sold_date,year_built,longitude,latitude
129970974,FNJBLX,970000,1/2,Olinda Street,Glen Waverley,3150,Vic,,,Residential,4,0,2,,27.34033246,391.0,2.0,,0,0,0,2018-11-22,,145.17031799999998,-37.886272
129973590,XNWCOL,280000,10,Moray Street,Southbank,3006,Vic,,,Residential,3,0,2,,10.76391042,120.0,,1.0,0,0,0,2018-11-23,,144.960418,-37.826547
129973642,XNWCOL,367000,7,Kirks Lane,Melbourne,3000,Vic,,,Residential,5,0,2,,24.75699396,879.0,,1.0,0,0,0,2018-11-23,,144.961184,-37.814036
129974826,PEUCIK,1700000,2,Sapphire Close,Sanctuary Lakes,3030,Vic,,,Residential,5,0,3,3.0,55.0,896.0,2.0,,0,0,0,2018-11-23,,144.76443600000002,-37.898607
129977618,QXRHDU,1298000,504/18,Napier Street,Footscray,3011,Vic,Maribyrnong City Council,,Residential,3,0,2,2.0,17.43753488,190.0,2.0,,0,0,0,2018-11-23,,144.905317,-37.805187
129977650,VFLTYD,360000,5/132,Somerville Road,Hampton Park,3976,Vic,,,Residential,3,0,1,1.0,11.62502325,300.0,2.0,0.0,0,0,0,2018-11-23,,145.261326,-38.032293
129977974,ABCBER,539000,12,Mahogany Avenue,Berwick,3806,Vic,,,Residential,3,0,1,,15.6076701,527.0,,2.0,0,0,0,2018-11-23,,145.324724,-38.022895
129978010,DVAURA,385000,226/173,City Road,Southbank,3006,Vic,,,Residential,1,0,1,0.0,6.13542894,57.0,1.0,0.0,0,0,0,2018-11-23,,144.96260900000001,-37.824745
129978226,SUEWWJ,980000,3,David Lane,Windsor,3181,Vic,,,Residential,2,0,1,2.0,13.99308354,159.0,2.0,,0,0,0,2018-11-23,,144.98953999999998,-37.85367
129978586,PEUCIK,750000,4,Castlewood Place,Point Cook,3030,Vic,,,Residential,4,0,2,,27.0,696.0,2.0,,0,0,0,2018-11-23,,144.744894,-37.8877
129978622,FNCFIF,1400000,6,Seaglades Lane,Bittern,3918,Vic,,,Residential,5,0,4,,30.0,24281.1385344,8.0,,0,0,0,2018-11-23,,145.185568,-38.330952
129979370,IDPOGG,499000,33,Maddison Crescent ,Carrum Downs,3201,Vic,,,Residential,3,0,2,2.0,19.34,332.0,2.0,0.0,0,0,0,2018-11-23,,145.19853,-38.088501
129980742,XHSBLB,650000,3,Godwin Street,Blairgowrie,3942,Vic,,,Residential,4,0,1,,13.0,715.0,,3.0,0,0,0,2018-11-23,,144.78077,-38.373758
129982618,RQUJEA,640000,45,Pine Park Drive,Wollert,3750,Vic,,,Residential,4,0,2,,25.9410241,512.0,2.0,,0,0,0,2018-11-23,,145.036054,-37.612353999999996
129982742,OQLHMN,620000,191,Carrick Drive,Gladstone Park,3043,Vic,,,Residential,3,0,2,,12.16321877,650.0,,2.0,0,0,0,2018-11-23,,144.89736200000002,-37.690185
129985694,OQLHMN,580000,12/16-20,Cormorant Parade,Pakenham,3810,Vic,,,Residential,3,0,2,,21.20490352,174.0,,2.0,0,0,0,2018-11-25,,145.450612,-38.067631
129986958,GRMNAA,730000,9,Petworth Rise,Officer,3809,Vic,,,Residential,5,0,2,2.0,30.03131006,607.0,2.0,0.0,0,0,0,2018-11-26,,145.39928500000002,-38.049279999999996
129987694,RHVWAL,700000,25,Aurina Drive,Hidden Valley,3756,Vic,,,Residential,4,0,2,2.0,25.61810679,2291.0,2.0,0.0,0,0,0,2018-11-26,,144.98122,-37.399596
129993186,XNWCLA,636990,1010,44 Sandalwood Street,Melbourne,3004,Vic,,,Residential,4,0,2,,65.33693623,367.98894144,2.0,,0,0,0,2018-11-27,,144.963114,-37.813984999999995
129993722,WEZTMD,550000,426,Police Road,Dandenong North,3175,Vic,,,Residential,3,0,2,,14.10072265,537.0,,2.0,0,0,0,2018-11-27,,145.202894,-37.93871
129994030,XNWNZL,500000,23,Wattle Avenue,Werribee,3030,Vic,,,Residential,3,0,1,1.0,13.99308354,671.0,,,0,0,0,2019-03-18,,144.671845,-37.900137
129994722,XSLCRA,600000,2,Stonehaven Avenue,Cranbourne,3977,Vic,,,Residential,5,0,2,2.0,20.5590689,583.0,1.0,0.0,0,0,0,2018-11-27,,145.251777,-38.120332
129995806,XBPBES,770000,119,Ridgemont Drive,Berwick,3806,Vic,,,Residential,4,0,2,2.0,3.22917313,680.0,2.0,0.0,0,0,0,2018-11-27,,145.342206,-38.073754
129996282,HNTXRA,550000,93,Allumba way,Wollert,3750,Vic,,,Residential,3,0,2,2.0,2.5833385,480.0,2.0,0.0,0,0,0,2018-11-27,,145.017375,-37.611414
129996578,MSTOAY,490000,33,Elida Crescent,Narre Warren South,3805,Vic,,,Residential,3,0,2,2.0,14.03613918,457.0,0.0,0.0,0,0,0,2018-11-27,,145.296564,-38.05382
129996994,XEJGLA,630000,20,Edara Circuit (Umbra),Greenvale,3059,Vic,,,Residential,4,0,2,2.0,26.0,412.0,2.0,0.0,0,0,0,2018-11-27,,144.879375,-37.643464
129997914,XSORJJ,560000,19,Michelle Drive,Hampton Park,3976,Vic,,,Residential,4,0,2,2.0,3.01389492,612.0,2.0,0.0,0,0,0,2018-11-27,,145.271035,-38.044967
129998758,KAYBHE,475000,77A,Delbridge Drive,Sydenham,3037,Vic,,,Residential,3,0,2,,15.06947458,312.0,1.0,,0,0,0,2018-11-27,,144.7602,-37.697608
129999774,JHGILY,300000,3/33,Dandenong East Road,Frankston,3199,Vic,,,Residential,2,0,1,1.0,9.57988027,100.0,0.0,0.0,0,0,0,2018-11-27,,145.12246389999999,-38.141399299999996
129999962,KAZBEA,775000,7,Majestic Drive,Emerald,3782,Vic,,,Residential,4,0,2,,3.65972954,2605.0,3.0,,0,0,0,2018-11-27,,145.473641,-37.940809
130000066,EUKHAX,1000000,17,Sherwood Crescent,Mount Martha,3934,Vic,,,Residential,4,0,2,2.0,29.92367096,924.0,2.0,0.0,0,0,0,2018-11-27,,145.023885,-38.277825
130000542,UJSIES,550000,16,Alexander Avenue,Wallan,3756,Vic,,,Residential,4,0,2,,26.26394142,632.0,2.0,0.0,0,0,0,2018-11-27,,144.970476,-37.421931
130000806,XNWCLA,636990,1010,44 Sandalwood Street,Melbourne,3004,Vic,,,Residential,4,0,2,,65.33693623,367.98894144,2.0,,0,0,0,2018-11-27,,144.963114,-37.813984999999995
130001574,VFLTYD,325000,9/131,High Street,Thomastown,3074,Vic,,,Residential,1,0,1,1.0,4.84375969,66.0,0.0,0.0,0,0,0,2018-11-27,,145.012902,-37.683331
130002414,XNWCLA,636990,1010,44 Sandalwood Street,Melbourne,3004,Vic,,,Residential,4,0,2,,65.33693623,367.98894144,2.0,,0,0,0,2018-11-27,,144.963114,-37.813984999999995
130002474,XNWCLA,636990,1010,44 Sandalwood Street,Melbourne,3004,Vic,,,Residential,4,0,2,,65.33693623,367.98894144,2.0,,0,0,0,2018-11-28,,144.963114,-37.813984999999995
130002478,XNWCLA,642990,1007,44 Sandalwood Street,Melbourne,3004,Vic,,,Residential,4,0,2,,100.42728419,367.98894144,2.0,,0,0,0,2018-11-28,,144.963114,-37.813984999999995
130002482,XNWCLA,813990,76,399 Beckett Road,Melbourne,3004,Vic,,,Residential,4,0,2,,62.32304131,367.98894144,2.0,,0,0,0,2018-11-28,,144.963114,-37.813984999999995
130002498,OQLHMN,1250000,51,Mclaughlans Lane,Plenty,3090,Vic,,,Residential,4,0,3,,28.20144529,1374.0,,3.0,0,0,0,2018-11-28,,145.117594,-37.67879
130003234,XMRELT,695000,19,Gridley Street,Mernda,3754,Vic,,,Residential,4,0,2,,3.44445133,630.0,2.0,,0,0,0,2018-11-28,,145.09800800000002,-37.586931
130003586,LCPSOM,1650000,84,Grant Road,Somerville,3912,Vic,,,Residential,2,0,1,1.0,15.0,80937.128448,,2.0,0,0,0,2018-11-29,,145.175354,-38.212438
130003758,GHBDWE,430000,11,Rossi Close,Pakenham,3810,Vic,,,Residential,3,0,2,2.0,1.93750388,527.0,2.0,2.0,0,0,0,2018-11-28,,145.501851,-38.069883000000004
130004010,XSLCRA,580000,7,Dusky Bells Drive,Cranbourne West,3977,Vic,,,Residential,4,0,2,2.0,21.74309904,433.0,2.0,0.0,0,0,0,2018-11-28,,145.24766,-38.116890999999995
130005890,VQMJCF,680000,17,Pegasus Road,Cranbourne West,3977,Vic,,,Residential,4,0,2,0.0,31.43061842,510.0,2.0,0.0,0,0,0,2018-11-28,,145.23370500000001,-38.114962
130007130,GUYLEO,380000,2/34,Donvale Drive,Leopold,3224,Vic,,,Residential,2,0,1,,10.76391042,282.0,1.0,,0,0,0,2018-11-28,,144.46692099999999,-38.18345
130007154,MWWYQU,1100000,1,Poole Street,Mccrae,3938,Vic,,,Residential,4,0,3,3.0,30.13894917,920.0,2.0,1.0,0,0,0,2018-11-28,,144.937044,-38.354026
130007858,ZPCAOR,420000,Unit 1/35,Prince Street,Gisborne,3437,Vic,,,Residential,2,0,1,,8.81973292,153.0,0.0,1.0,0,0,0,2018-11-28,,144.588252,-37.489104
130008806,XWPALT,675000,27,Hoddle Way,Altona Meadows,3028,Vic,,,Residential,3,0,2,2.0,2.16354599,530.0,0.0,2.0,0,0,0,2018-11-28,,144.78497099999998,-37.888366999999995
130012594,XDYSUN,2000000,242,"Hampshire Road, ",Sunshine,3020,Vic,,,Residential,1,0,1,0.0,45.20842375,433.0,0.0,0.0,0,0,0,2018-11-28,,144.832154,-37.786114000000005
130013118,NMUQRM,439500,15,ELWOOD AVENUE,Pakenham,3810,Vic,,,Residential,4,0,2,2.0,24.97227217,448.0,2.0,,0,0,0,2018-11-28,,145.482263,-38.089078
130013578,EQFUEP,1050000,10,Bluebank Avenue,Clyde North,3978,Vic,,,Residential,5,0,5,6.0,53.85076742,800.0,3.0,0.0,0,0,0,2018-11-28,,145.339361,-38.080709000000006
130022002,MGZNSH,775000,104,Greaves Street North,Werribee,3030,Vic,,,Residential,3,0,1,,11.98669064,670.0,2.0,,0,0,0,2018-11-29,,144.65132,-37.902303
130025822,PEUCIK,680000,8,Whiteley Avenue,Point Cook,3030,Vic,,,Residential,4,0,2,,22.0,630.0,2.0,,0,0,0,2018-11-30,,144.732871,-37.891911
130026038,XHSBLB,650000,43,Murray Street,Rye,3941,Vic,,,Residential,3,0,1,,12.0,535.0,,2.0,0,0,0,2018-11-30,,144.790223,-38.370357
130026798,MORPAT,890000,15,The Boulevard,Patterson Lakes,3197,Vic,,,Residential,3,0,2,2.0,2.4756994,330.75,2.0,0.0,0,0,0,2018-11-30,,145.133773,-38.070828000000006
130028166,ULWLQX,580000,136,Aylmer Road,Lyndhurst,3975,Vic,,,Residential,3,0,2,0.0,2.85243626,645.0,2.0,0.0,0,0,0,2018-11-30,,145.247183,-38.060136
130029774,BHKIHU,1250000,1,Clais Street,Keysborough,3173,Vic,,,Residential,5,0,4,4.0,47.04905243,404.0,2.0,0.0,0,0,0,2018-11-30,,145.16697299999998,-38.005952
130031414,FSHOHA,1395000,6,Mirang Avenue,Mount Martha,3934,Vic,,,Residential,5,0,2,3.0,2.4756994,651.0,0.0,0.0,0,0,0,2018-11-30,,145.01500900000002,-38.26644
130031546,XYYWAW,1950000,15b,Foy Avenue,Chelsea,3196,Vic,,,Residential,3,0,2,,28.0,224.0,2.0,,0,0,0,2018-12-02,,145.111436,-38.047098
130033906,TDENLV,549000,28,Overlea Avenue,Rosebud,3939,Vic,,,Residential,3,0,1,0.0,10.0,667.0,1.0,1.0,0,0,0,2018-12-01,,144.919188,-38.358202
130034066,UJSIES,499000,6,Benaud Place,Epping,3076,Vic,,,Residential,3,0,1,1.0,20.7743471,356.0,2.0,0.0,0,0,0,2018-12-01,,145.06114,-37.642655
130037094,OQLHMN,580000,16,Victoria Place,Pakenham,3810,Vic,,,Residential,4,0,2,,19.26739965,651.0,,2.0,0,0,0,2018-12-02,,145.505862,-38.05843
130038062,XMZDNM,470000,138,Warana Drive,Hampton Park,3976,Vic,,,Residential,3,0,1,1.0,11.98669064,545.0,0.0,2.0,0,0,0,2018-12-03,,145.281729,-38.034380999999996
130038926,IWHJNI,560000,56,Welwyn Parade,Deer Park,3023,Vic,,,Residential,3,0,1,,77.06959858,714.0,3.0,0.0,0,0,0,2018-12-03,,144.771742,-37.761191
130042346,RWSJTZ,500000,7,Sandra Court,Point Cook,3030,Vic,,,Residential,3,0,2,0.0,1.93750388,308.0,2.0,0.0,0,0,0,2018-12-03,,144.72714299999998,-37.892815
130044018,LCPSOM,680000,52,Myers Road,Bittern,3918,Vic,,,Residential,4,0,2,2.0,20.0,1353.0,4.0,1.0,0,0,0,2018-12-03,,145.169658,-38.338516999999996
130045466,XPAUYT,420000,44,Curtin Street,Bell Park,3215,Vic,,,Residential,3,0,1,,26.90977604,651.0,1.0,0.0,0,0,0,2018-12-03,,144.334071,-38.106646999999995
130045990,UXUNPW,500000,14,Armata Crescent,Frankston North,3200,Vic,,,Residential,4,0,1,,10.54863221,590.0,1.0,,0,0,0,2018-12-03,,145.15953100000002,-38.122946
130046314,XNWCOL,230000,6,Kirks Lane,Melbourne,3000,Vic,,,Residential,6,0,6,,21.52782083,1114.83648,,5.0,0,0,0,2018-12-03,,144.961184,-37.814036
130046386,UXCMEV,565000,6,Kylie Court,Hallam,3803,Vic,,,Residential,3,0,2,0.0,17.43753488,729.0,2.0,0.0,0,0,0,2018-12-03,,145.27153700000002,-37.99825
130046978,MWXJCK,520000,70,Dales Creek Avenue,Dales Creek,3341,Vic,,,Residential,4,0,1,,16.79170025,4156.0,2.0,3.0,0,0,0,2018-12-04,,144.30181299999998,-37.521888
130053110,RHKYEN,700000,3/5,Bowen Street,Ferntree Gully,3156,Vic,,,Residential,3,0,2,2.0,13.25,300.0,2.0,0.0,0,0,0,2018-12-04,,145.295035,-37.8783
130056334,KIKZWV,700000,14,Casey Boulevard,Fyansford,3218,Vic,,,Residential,4,0,2,0.0,25.0,512.0,2.0,0.0,0,0,0,2018-12-05,,144.313232,-38.138663
130061670,XSLCRA,490000,7,Eliza Street,Cranbourne North,3977,Vic,,,Residential,3,0,2,2.0,15.3923919,584.0,2.0,0.0,0,0,0,2018-12-05,1994.0,145.288409,-38.079587
130063014,GRMNAA,600000,95,Amber Crescent,Narre Warren,3805,Vic,,,Residential,4,0,2,2.0,26.80213694,588.0,2.0,0.0,0,0,0,2018-12-05,,145.315086,-37.997964
130063214,MORMTE,400000,1/23,Seaview Avenue,Mornington,3931,Vic,,,Residential,1,0,1,0.0,6.67362446,240.0,0.0,0.0,0,0,0,2018-12-05,,145.043254,-38.23401
130063490,MGZNSH,350500,20B,Rous Street,Wyndham Vale,3024,Vic,,,Residential,3,0,2,,14.9833633,224.0,1.0,,0,0,0,2018-12-05,,144.631199,-37.878289
130065006,XHBDON,899000,190,Surrey Road,Blackburn,3130,Vic,,,Residential,1,0,1,0.0,78.14598963,726.0,0.0,0.0,0,0,0,2018-12-05,,145.15622199999999,-37.816174
130066362,MGZNSH,531000,20,Scotsburn Grove,Werribee,3030,Vic,,,Residential,3,0,1,,13.98447241,529.0,2.0,,0,0,0,2018-12-06,,144.66142299999998,-37.896772999999996
130066422,MGZNSH,490000,33,Morgan Crescent,Werribee,3030,Vic,,,Residential,3,0,2,,16.48169963,300.0,2.0,,0,0,0,2018-12-06,,144.678085,-37.911854
130071158,PEUCIK,800000,7,South Shore Avenue,Sanctuary Lakes,3030,Vic,,,Residential,4,0,3,,34.0,704.0,2.0,,0,0,0,2018-12-06,,144.75912,-37.899772
130071394,XFFBER,580000,279,Ormond Road,Narre Warren South,3805,Vic,,,Residential,3,0,2,2.0,16.89933935,656.0,2.0,0.0,0,0,0,2018-12-06,,145.28888500000002,-38.055187
130072446,EAGHIS,786000,43,Perrins Creek Road,Kallista,3791,Vic,Yarra Ranges,,Residential,3,0,2,2.0,17.22225667,2060.0,1.0,,0,0,0,2018-12-06,,145.373234,-37.877445
130072794,CZZMNV,470000,39,Bluehills Boulevard,Pakenham,3810,Vic,,,Residential,4,0,2,,19.69795606,697.0,2.0,2.0,0,0,0,2018-12-06,,145.46506200000002,-38.087847
130073174,OYGHHQ,740000,12,Lincoln Heath Boulevard,Point Cook,3030,Vic,,,Residential,4,0,3,0.0,36.0,612.0,2.0,0.0,0,0,0,2018-12-06,,144.751397,-37.902469
130073606,EUKHAX,900000,25,Heyfield Road,Rye,3941,Vic,,,Residential,4,0,2,2.0,28.4167235,1685.0,2.0,0.0,0,0,0,2018-12-06,,144.804268,-38.392208000000004
130074266,MGZNSH,720000,11,Barandon Court,Truganina,3029,Vic,,,Residential,4,0,2,,36.45951736,591.0,2.0,,0,0,0,2018-12-06,,144.722318,-37.858612
130074646,RXYFKC,950000,17,Two Hills Road,Glenburn,3717,Vic,,,Residential,4,0,3,4.0,3.22917313,169967.9697408,4.0,2.0,0,0,0,2018-12-06,,145.463144,-37.400054
130075794,MMQVMS,760000,18,Toptani Drive,Narre Warren South,3805,Vic,,,Residential,4,0,2,3.0,3.0,690.0,2.0,0.0,0,0,0,2018-12-07,,145.317633,-38.06275
130075870,MWWYQU,950000,13,Brian Street,Safety Beach,3936,Vic,,,Residential,5,0,2,2.0,27.0,627.0,0.0,2.0,0,0,0,2018-12-07,2018.0,144.987355,-38.322140000000005
130082950,XNWCOL,460000,2345,Southgate Avenue,Southbank,3006,Vic,,,Residential,2,0,2,,96.87519375,8240.499648,,1.0,0,0,0,2018-12-08,,144.966382,-37.820366
130086194,VFLTYD,720000,18,John Fawkner Drive,Endeavour Hills,3802,Vic,,,Residential,3,0,2,2.0,17.11461756,637.0,2.0,0.0,0,0,0,2018-12-10,,145.26623500000002,-37.985164000000005
130086526,XSLBUN,420000,31,Waxflower Crescent,Bundoora,3083,Vic,,,Residential,2,0,2,3.0,10.01043669,89.0,2.0,0.0,0,0,0,2018-12-10,,145.05641,-37.678613
130093778,LCPSOM,620000,83,Disney Street,Crib Point,3919,Vic,,,Residential,3,0,2,2.0,19.0,1013.0,2.0,,0,0,0,2018-12-11,,145.20219,-38.353823
130093934,EUKHAX,1500000,6,Crestvale Court,Rye,3941,Vic,,,Residential,4,0,2,2.0,375.0,1859.0,2.0,0.0,0,0,0,2018-12-11,,144.818366,-38.386641999999995
130100822,OQLHMN,540000,30,Foxwood Drive,Cranbourne East,3977,Vic,,,Residential,3,0,2,,22.06601635,582.0,,3.0,0,0,0,2018-12-12,,145.29918500000002,-38.101363
130101570,PAZRYE,495000,41,Pier Street,Rye,3941,Vic,,,Residential,3,0,1,1.0,12.0,986.0,0.0,2.0,0,0,0,2018-12-12,,144.820704,-38.380097
130101606,ABCCRA,599000,Lot 333,Storm Avenue,Lyndhurst,3975,Vic,,,Residential,4,0,2,,2.06344163,416.0,2.0,0.0,0,0,0,2018-12-12,,145.254577,-38.070921000000006
130102646,CLOVWH,840000,24,Bloom Street,Werribee,3030,Vic,,,Residential,5,0,3,4.0,47.0,518.0,2.0,,0,0,0,2018-12-12,,144.642776,-37.918999
130103674,MORMTE,650000,12,Bayview Road,Mornington,3931,Vic,,,Residential,3,0,2,0.0,15.3923919,387.0,0.0,0.0,0,0,0,2018-12-12,,145.040411,-38.234607000000004
130103766,XSLCRA,450000,26,Lorna Street,Cranbourne,3977,Vic,,,Residential,3,0,1,1.0,11.19446683,646.0,0.0,1.0,0,0,0,2018-12-12,,145.27796899999998,-38.108124
130104910,TDENLV,599000,21,Sherwood Avenue,Rosebud,3939,Vic,,,Residential,3,0,2,2.0,13.0,847.0,0.0,2.0,0,0,0,2018-12-12,,144.916406,-38.381237
130106146,VZIDPZ,570000,15,Georgia Street,Weir Views,3338,Vic,,,Residential,4,0,2,2.0,25.0,530.8,2.0,,0,0,0,2019-01-05,,144.570373,-37.727746
130106234,GNSTWK,410000,40,Irving Road,Pakenham,3810,Vic,,,Residential,3,0,2,0.0,12.9166925,654.0,1.0,0.0,0,0,0,2018-12-12,,145.489591,-38.067576
130106810,MSTOAY,400000,2/7,Blue Gum Court,Narre Warren,3805,Vic,,,Residential,3,0,1,1.0,10.27953445,338.0,0.0,0.0,0,0,0,2018-12-12,,145.321146,-38.042204
130108194,XSLCRA,450000,111,Camms Road,Cranbourne,3977,Vic,,,Residential,3,0,1,1.0,11.84030146,604.0,1.0,0.0,0,0,0,2018-12-12,1950.0,145.27891699999998,-38.097297
130113062,GYSKRR,525000,12,Crestway Drive,Cranbourne North,3977,Vic,,,Residential,4,0,2,2.0,2.6909776,416.0,2.0,0.0,0,0,0,2018-12-13,,145.32032,-38.081441999999996
130113522,MGZNSH,470000,10,Heathcote Road,Manor Lakes,3024,Vic,,,Residential,3,0,2,,21.97559951,400.0,2.0,,0,0,0,2018-12-13,,144.594641,-37.870027
130113682,VYAGES,650000,4,McCubbin Avenue,Pakenham,3810,Vic,,,Residential,4,0,2,,3.44445133,778.0,3.0,0.0,0,0,0,2018-12-13,,145.45641799999999,-38.08246
130114318,MHCMXW,660000,30,Baddeley Circuit,Cranbourne North,3977,Vic,,,Residential,4,0,2,2.0,32.00325845,624.0,2.0,0.0,0,0,0,2018-12-13,,145.296496,-38.073677
130114678,MSTOAY,590000,10,St Georges Road,Narre Warren South,3805,Vic,,,Residential,4,0,2,0.0,20.45142979,576.0,0.0,0.0,0,0,0,2018-12-13,,145.28368999999998,-38.059695
130116014,DUNJHV,1695000,19,Miranda Street,Sorrento,3943,Vic,SORRENTO,,Residential,5,0,3,3.0,28.0,1099.0,2.0,0.0,0,0,0,2018-12-14,,144.732405,-38.34077
130119718,OQLHMN,595000,8,Lanark Court,Point Cook,3030,Vic,,,Residential,4,0,2,,19.91323427,591.0,2.0,0.0,0,0,0,2018-12-14,,144.749465,-37.880278999999994
130125330,OQLHMN,880000,10,Oaktree Drive,Pakenham,3810,Vic,,,Residential,4,0,2,,22.81949008,10200.0,,2.0,0,0,0,2018-12-15,,145.505015,-38.069839
130127162,XSLDRY,649000,47,Martin Street,Indented Head,3223,Vic,,,Residential,4,0,2,2.0,26.47921963,906.0,8.0,0.0,0,0,0,2018-12-17,2015.0,144.702732,-38.140915
130129434,VQMJCF,520000,33,Evesham Street,Cranbourne North,3977,Vic,,,Residential,4,0,2,0.0,22.17365546,400.0,2.0,0.0,0,0,0,2018-12-17,,145.31901000000002,-38.081939
130131290,XRWBUE,649000,31,Doreen Rogen Way,South Morang,3752,Vic,,,Residential,4,0,2,2.0,22.06601635,525.0,1.0,0.0,0,0,0,2018-12-17,,145.092493,-37.652986999999996
130132586,XBRYAT,800000,41,Guidehouse Road,Wesburn,3799,Vic,,,Residential,3,0,3,3.0,39.82646854,4223.0,2.0,,0,0,0,2018-12-18,,145.649785,-37.79105
130132794,LSTQSH,1500000,2/16,Bay Road,Mount Martha,3934,Vic,,,Residential,3,0,2,0.0,22.6,709.0,2.0,0.0,0,0,0,2018-12-18,,145.01355700000002,-38.269690999999995
130135642,UTQIIJ,700000,13,Torres Parade,Sandhurst,3977,Vic,,,Residential,4,0,2,0.0,4.30556417,648.0,2.0,0.0,0,0,0,2018-12-18,,145.215145,-38.085423
130136306,JGAXLJ,470000,16 ,Coriyule Court,Cranbourne North,3977,Vic,,,Residential,3,0,2,2.0,11.51738415,515.0,2.0,0.0,0,0,0,2018-12-18,,145.28221499999998,-38.082184000000005
130137106,VSSIZX,490000,8,Bostock drive,Tarneit,3029,Vic,,,Residential,3,0,2,,17.32989577,263.0,2.0,,0,0,0,2018-12-18,,144.65166200000002,-37.838634000000006
130138822,KGSITI,480000,5,Selkirk Way,Mickleham,3064,Vic,Hume,,Residential,3,0,2,2.0,19.0,272.0,1.0,,0,0,0,2018-12-18,,144.899301,-37.536179
130141314,MCCWER,513000,3/207,Watton Street,Werribee,3030,Vic,,,Residential,3,0,2,3.0,15.500031,253.0,1.0,0.0,0,0,0,2018-12-19,,144.655212,-37.905159000000005
130145178,HQYGUQ,610000,4,Spiteri Place,Truganina,3029,Vic,,,Residential,3,0,2,2.0,24.21879844,750.0,2.0,0.0,0,0,0,2018-12-19,,144.726299,-37.853863
130149786,XFNWER,490000,54,Mossfiel Drive,Hoppers Crossing,3029,Vic,,,Residential,3,0,1,1.0,1.29166925,585.0,2.0,,0,0,0,2018-12-20,,144.693806,-37.873743
130149798,JEQVOA,650000,29,San  Sebastian Drive,Point Cook,3030,Vic,,,Residential,3,0,2,,28.3090844,520.0,2.0,,0,0,0,2018-12-20,,144.740635,-37.898126
130155330,XHSBLB,550000,22,Angela Court,Rye,3941,Vic,,,Residential,3,0,1,0.0,13.0,645.0,0.0,2.0,0,0,0,2018-12-21,,144.804024,-38.375096
130159006,XRWCAT,1000000,37A,Munster Avenue,Carnegie,3163,Vic,,,Residential,3,0,2,2.0,17.32989577,334.0,1.0,0.0,0,0,0,2018-12-21,,145.052213,-37.884778000000004
130160086,MORPAT,1850000,23,Brigantine Court,Patterson Lakes,3197,Vic,,,Residential,4,0,2,2.0,4.30556417,868.0,3.0,3.0,0,0,0,2018-12-21,,145.14236200000002,-38.073584999999994
130160666,LSTQSH,780000,1b,Adelaide Street,Mornington,3931,Vic,,,Residential,2,0,2,0.0,14.6,292.0,2.0,0.0,0,0,0,2018-12-21,,145.031349,-38.232915999999996
130161758,QIBWRF,1090000,47,Riverview Drive,Hopetoun Park,3340,Vic,,,Residential,3,0,2,4.0,23.03476829,4421.0,7.0,2.0,0,0,0,2018-12-21,,144.50493,-37.706016
130162190,QIBWRF,495000,2/17,Lerderderg Street,Bacchus Marsh,3340,Vic,,,Residential,2,0,2,2.0,14.96183548,464.0,2.0,,0,0,0,2018-12-21,,144.438401,-37.673059
130162298,TDENLV,1795000,27,Lockhart Drive,Rosebud,3939,Vic,,,Residential,5,0,3,4.0,41.0,4118.0,2.0,2.0,0,0,0,2018-12-21,,144.89621499999998,-38.377035
130165598,GRMBER,440000,48,Brazier Street,Grantville,3984,Vic,,,Residential,3,0,2,2.0,1.82986477,505.0,0.0,2.0,0,0,0,2018-12-23,,145.529671,-38.411259
130169946,XSLDRY,1200000,13,Landsdale Court,Drysdale,3222,Vic,,,Residential,5,0,2,2.0,34.0,4354.0,6.0,0.0,0,0,0,2018-12-27,2014.0,144.573318,-38.180147
130171122,JQJVGE,930000,4/1-1A,Dunstan Street,Clayton,3168,Vic,,,Residential,4,0,3,0.0,18.0833695,154.0,1.0,0.0,0,0,0,2018-12-27,,145.115277,-37.924647
130175250,KAZBEA,765000,4,Bellbird Crescent,Emerald,3782,Vic,,,Residential,4,0,2,,3.01389492,4734.0,2.0,,0,0,0,2018-12-31,,145.465733,-37.931371
130176170,JLXCEL,175000,825,Sandy Creek Road,Sandy Creek,3695,Vic,,,Residential,3,0,1,,10.54863221,1010.0,,2.0,0,0,0,2018-12-31,,147.108358,-36.337839
130178350,XHSBLB,1495000,17,Tuckey Street,Sorrento,3943,Vic,,,Residential,4,0,3,,21.0,876.0,,2.0,0,0,0,2019-01-02,,144.753948,-38.34998
130180518,EWWBRN,465000,5,Meadow Close,Grantville,3984,Vic,Bass Coast,,Residential,4,0,2,2.0,21.0,529.0,2.0,,0,0,0,2019-01-02,,145.531215,-38.412112
130181234,OQLHMN,490000,5,Debbie Close,Doveton,3177,Vic,,,Residential,3,0,2,,11.30210594,732.0,0.0,1.0,0,0,0,2019-01-02,,145.243907,-37.984324
130187142,XIQTUU,500000,1908/33,Mackenzie Street,Melbourne,3000,Vic,,,Residential,2,0,1,0.0,6.45834625,1752.22,1.0,0.0,0,0,0,2019-01-04,,144.966953,-37.807813
130187182,NBAPVJ,600000,5,Bailey Crescent,Oak Park,3046,Vic,,,Residential,3,0,2,0.0,20.02087338,172.0,1.0,1.0,0,0,0,2019-01-04,,144.92214199999998,-37.721138
